Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Germany,Included / Canada,Price / Canada,Compare At Price / Canada,Included / Eurozone,Price / Eurozone,Compare At Price / Eurozone,Included / India,Price / India,Compare At Price / India,Included / International,Price / International,Compare At Price / International,Status
fresh-organic-fruit50gm,,,,,,,,,10kg,,,,,'123456,0.0,shopify,6,deny,manual,33.00,,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/15.jpg?v=1629201632,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/15.jpg?v=1629201632,kg,,,,,,,,,,,,,,,,
fresh-organic-fruit50gm,,,,,,,,,1kg,,,,,'123456,0.0,shopify,20,deny,manual,33.00,,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/13_1050fed9-18c3-445e-816a-fb607ef0f3cf.jpg?v=1629201543,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/13_1050fed9-18c3-445e-816a-fb607ef0f3cf.jpg?v=1629201543,kg,,,,,,,,,,,,,,,,
fresh-organic-fruit50gm,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/14_96202686-ac5b-4895-85d0-218fc4b2c3f2.jpg?v=1629201543,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fresh-mussel-500g-1,Fresh mussel (500g),"<div class=""more-description"">
<h2>More Detail</h2>
<ul>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry</li>
<li>Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsumum is simply dummy text.</li>
<li>type here your detail one by one li more add</li>
<li>has been the industry’s standard dummy text ever since. Lorem Ips</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
</ul>
</div>
<div class=""more-description"">
<h2>Key Specification</h2>
<ul>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry</li>
<li>Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsumum is simply dummy text.</li>
<li>type here your detail one by one li more add</li>
<li>has been the industry’s standard dummy text ever since. Lorem Ips</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
</ul>
</div>",Vegist,,"","",true,Size,5kg,,,,,'123456,0.0,shopify,41,deny,manual,33.00,,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/11_3b6ea43a-5b42-4fc6-9390-c1a2d7911f14.jpg?v=1629201626,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/11_3b6ea43a-5b42-4fc6-9390-c1a2d7911f14.jpg?v=1629201626,kg,,,true,true,,,true,,,true,,,true,,,active
fresh-mussel-500g-1,,,,,,,,,2kg,,,,,'123456,0.0,shopify,44,deny,manual,33.00,,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/14_0b303147-1166-46af-8241-1ec31c657d30.jpg?v=1629201626,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/14_0b303147-1166-46af-8241-1ec31c657d30.jpg?v=1629201626,kg,,,,,,,,,,,,,,,,
fresh-mussel-500g-1,,,,,,,,,1kg,,,,,'123456,0.0,shopify,47,deny,manual,33.00,,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/12_f65de100-9ec2-44b5-9776-521bc0be01a4.jpg?v=1629201542,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/12_f65de100-9ec2-44b5-9776-521bc0be01a4.jpg?v=1629201542,kg,,,,,,,,,,,,,,,,
fresh-mussel-500g-1,,,,,,,,,10kg,,,,,'123456,0.0,shopify,48,deny,manual,33.00,,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/13_bb697bc2-b912-4cf6-a77a-1b3d0f5ed8e5.jpg?v=1629201542,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/13_bb697bc2-b912-4cf6-a77a-1b3d0f5ed8e5.jpg?v=1629201542,kg,,,,,,,,,,,,,,,,
fresh-litchi-100-organic,Fresh litchi 100% organic,"<div class=""more-description"">
<h2>More Detail</h2>
<ul>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry</li>
<li>Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsumum is simply dummy text.</li>
<li>type here your detail one by one li more add</li>
<li>has been the industry’s standard dummy text ever since. Lorem Ips</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
</ul>
</div>
<div class=""more-description"">
<h2>Key Specification</h2>
<ul>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry</li>
<li>Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsumum is simply dummy text.</li>
<li>type here your detail one by one li more add</li>
<li>has been the industry’s standard dummy text ever since. Lorem Ips</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
</ul>
</div>",Vegist,,"","",true,Size,1kg,,,,,'123456,2200.0,shopify,41,continue,manual,8.00,,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/10_00e0b6fc-1b61-42c1-8b54-65a40291149c.jpg?v=1629201622,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/10_00e0b6fc-1b61-42c1-8b54-65a40291149c.jpg?v=1629201622,kg,,62.00,true,true,,,true,,,true,,,true,,,active
fresh-litchi-100-organic,,,,,,,,,2kg,,,,,'123456,2200.0,shopify,20,continue,manual,8.00,,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/13.jpg?v=1629201622,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/13.jpg?v=1629201622,kg,,62.00,,,,,,,,,,,,,,
fresh-litchi-100-organic,,,,,,,,,5kg,,,,,'123456,2200.0,shopify,7,continue,manual,8.00,,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/11_1c6c898b-5b38-47a2-ba53-06c82034e6f8.jpg?v=1629201537,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/11_1c6c898b-5b38-47a2-ba53-06c82034e6f8.jpg?v=1629201537,kg,,62.00,,,,,,,,,,,,,,
fresh-litchi-100-organic,,,,,,,,,7kg,,,,,'123456,2200.0,shopify,22,continue,manual,8.00,,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/12_5f49d174-6d5b-4878-ba83-45cf4f028a1f.jpg?v=1629201537,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/12_5f49d174-6d5b-4878-ba83-45cf4f028a1f.jpg?v=1629201537,kg,,62.00,,,,,,,,,,,,,,
fresh-green-orange-1,Fresh green orange,"<div class=""more-description"">
<h2>More Detail</h2>
<ul>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry</li>
<li>Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsumum is simply dummy text.</li>
<li>type here your detail one by one li more add</li>
<li>has been the industry’s standard dummy text ever since. Lorem Ips</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
</ul>
</div>
<div class=""more-description"">
<h2>Key Specification</h2>
<ul>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry</li>
<li>Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsumum is simply dummy text.</li>
<li>type here your detail one by one li more add</li>
<li>has been the industry’s standard dummy text ever since. Lorem Ips</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
</ul>
</div>",Vegist,,"","",true,Size,5kg,,,,,'123456,0.0,shopify,11,deny,manual,8.00,,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/9_c13ac3d4-b3f0-4c53-885a-dfea95a4a2db.jpg?v=1629201618,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/9_c13ac3d4-b3f0-4c53-885a-dfea95a4a2db.jpg?v=1629201618,kg,,,true,true,,,true,,,true,,,true,,,active
fresh-green-orange-1,,,,,,,,,2kg,,,,,'123456,0.0,shopify,58,deny,manual,8.00,,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/12.jpg?v=1629201618,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/12.jpg?v=1629201618,kg,,,,,,,,,,,,,,,,
fresh-green-orange-1,,,,,,,,,3kg,,,,,'123456,0.0,shopify,10,deny,manual,8.00,,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/10_51f4d519-5030-484d-a333-6574146b1cbf.jpg?v=1629201533,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/10_51f4d519-5030-484d-a333-6574146b1cbf.jpg?v=1629201533,kg,,,,,,,,,,,,,,,,
fresh-green-orange-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/11_8583fe9e-9aa8-4329-ab46-b976cec16e17.jpg?v=1629201533,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
copy-of-fresh-grassben,Fresh grassben,"<div class=""more-description"">
<h2>More Detail</h2>
<ul>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry</li>
<li>Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsumum is simply dummy text.</li>
<li>type here your detail one by one li more add</li>
<li>has been the industry’s standard dummy text ever since. Lorem Ips</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
</ul>
</div>
<div class=""more-description"">
<h2>Key Specification</h2>
<ul>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry</li>
<li>Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsumum is simply dummy text.</li>
<li>type here your detail one by one li more add</li>
<li>has been the industry’s standard dummy text ever since. Lorem Ips</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
</ul>
</div>",Vegist,,"","",true,Size,1kg,Material,Canada,,,'123456,0.0,shopify,12,continue,manual,15.00,,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/8_bb6dc5b8-917c-48e1-acf1-e3dfe0a818d7.jpg?v=1629201615,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/8_bb6dc5b8-917c-48e1-acf1-e3dfe0a818d7.jpg?v=1629201615,kg,,,true,true,,,true,,,true,,,true,,,active
copy-of-fresh-grassben,,,,,,,,,1kg,,India,,,'123456,0.0,shopify,12,continue,manual,15.00,,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/11_71f48c97-137e-49b8-816f-59400296a278.jpg?v=1629201615,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/11_71f48c97-137e-49b8-816f-59400296a278.jpg?v=1629201615,kg,,,,,,,,,,,,,,,,
copy-of-fresh-grassben,,,,,,,,,1kg,,Germany,,,'123456,0.0,shopify,12,continue,manual,15.00,,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/9_d39f4699-70c0-4bf4-b20a-dd31e61bb2e2.jpg?v=1629201531,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/9_d39f4699-70c0-4bf4-b20a-dd31e61bb2e2.jpg?v=1629201531,kg,,,,,,,,,,,,,,,,
copy-of-fresh-grassben,,,,,,,,,2kg,,Canada,,,'123456,0.0,shopify,12,continue,manual,15.00,,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/10_58d528c9-b7f8-4a64-9da8-db3f2491226e.jpg?v=1629201531,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/8_bb6dc5b8-917c-48e1-acf1-e3dfe0a818d7.jpg?v=1629201615,kg,,,,,,,,,,,,,,,,
copy-of-fresh-grassben,,,,,,,,,2kg,,India,,,'123456,0.0,shopify,12,continue,manual,15.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/11_71f48c97-137e-49b8-816f-59400296a278.jpg?v=1629201615,kg,,,,,,,,,,,,,,,,
copy-of-fresh-grassben,,,,,,,,,2kg,,Germany,,,'123456,0.0,shopify,12,continue,manual,15.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/9_d39f4699-70c0-4bf4-b20a-dd31e61bb2e2.jpg?v=1629201531,kg,,,,,,,,,,,,,,,,
copy-of-fresh-grassben,,,,,,,,,5kg,,Canada,,,'123456,0.0,shopify,12,continue,manual,15.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/8_bb6dc5b8-917c-48e1-acf1-e3dfe0a818d7.jpg?v=1629201615,kg,,,,,,,,,,,,,,,,
copy-of-fresh-grassben,,,,,,,,,5kg,,India,,,'123456,0.0,shopify,12,continue,manual,15.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/11_71f48c97-137e-49b8-816f-59400296a278.jpg?v=1629201615,kg,,,,,,,,,,,,,,,,
copy-of-fresh-grassben,,,,,,,,,5kg,,Germany,,,'123456,0.0,shopify,12,continue,manual,15.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/9_d39f4699-70c0-4bf4-b20a-dd31e61bb2e2.jpg?v=1629201531,kg,,,,,,,,,,,,,,,,
copy-of-fresh-dryed-almod-50g,Fresh dryed almod (50g),"<div class=""more-description"">
<h2>More Detail</h2>
<ul>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry</li>
<li>Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsumum is simply dummy text.</li>
<li>type here your detail one by one li more add</li>
<li>has been the industry’s standard dummy text ever since. Lorem Ips</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
</ul>
</div>
<div class=""more-description"">
<h2>Key Specification</h2>
<ul>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry</li>
<li>Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsumum is simply dummy text.</li>
<li>type here your detail one by one li more add</li>
<li>has been the industry’s standard dummy text ever since. Lorem Ips</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
</ul>
</div>",Vegist,,"","",true,Size,5kg,,,,,'123456,0.0,shopify,12,deny,manual,31.00,,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/7_80e58ede-1fc9-45a1-b526-1f6ff566cf4f.jpg?v=1629201606,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/7_80e58ede-1fc9-45a1-b526-1f6ff566cf4f.jpg?v=1629201606,kg,,,true,true,,,true,,,true,,,true,,,active
copy-of-fresh-dryed-almod-50g,,,,,,,,,1kg,,,,,'123456,0.0,shopify,18,deny,manual,31.00,,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/10.jpg?v=1629201606,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/10.jpg?v=1629201606,kg,,,,,,,,,,,,,,,,
copy-of-fresh-dryed-almod-50g,,,,,,,,,2kg,,,,,'123456,0.0,shopify,17,deny,manual,31.00,,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/8_7da3c7c7-93af-46b7-a8bb-241e7e9231d6.jpg?v=1629201528,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/8_7da3c7c7-93af-46b7-a8bb-241e7e9231d6.jpg?v=1629201528,kg,,,,,,,,,,,,,,,,
copy-of-fresh-dryed-almod-50g,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/9_22cd0467-81cc-42d7-a5b1-c927b0cfae07.jpg?v=1629201528,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fresh-carrot-natural-free,Fresh carrot natural free,"<div class=""more-description"">
<h2>More Detail</h2>
<ul>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry</li>
<li>Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsumum is simply dummy text.</li>
<li>type here your detail one by one li more add</li>
<li>has been the industry’s standard dummy text ever since. Lorem Ips</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
</ul>
</div>
<div class=""more-description"">
<h2>Key Specification</h2>
<ul>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry</li>
<li>Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsumum is simply dummy text.</li>
<li>type here your detail one by one li more add</li>
<li>has been the industry’s standard dummy text ever since. Lorem Ips</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
</ul>
</div>",Vegist,,"","",true,Size,5kg,,,,,'123456,0.0,shopify,12,deny,manual,31.00,,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/6_950e44e3-2dc5-4803-bdef-295a9b6cb7fa.jpg?v=1629201602,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/6_950e44e3-2dc5-4803-bdef-295a9b6cb7fa.jpg?v=1629201602,g,,,true,true,,,true,,,true,,,true,,,active
fresh-carrot-natural-free,,,,,,,,,3kg,,,,,'123456,0.0,shopify,41,deny,manual,31.00,,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/9.jpg?v=1629201602,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/9.jpg?v=1629201602,g,,,,,,,,,,,,,,,,
fresh-carrot-natural-free,,,,,,,,,1kg,,,,,'123456,0.0,shopify,36,deny,manual,31.00,,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/7_7e066882-fe8e-449a-bbe2-ed558fc8f2e9.jpg?v=1629201523,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/7_7e066882-fe8e-449a-bbe2-ed558fc8f2e9.jpg?v=1629201523,g,,,,,,,,,,,,,,,,
fresh-carrot-natural-free,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/8_f122788e-d7bc-4f7f-9f13-a47a1acb3a2d.jpg?v=1629201523,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
